accounts_opened,bankruptcies,collections,credit_history,credit_inquiries_last_6_months,judgements,past_due_accounts,open_accounts,card_utilization,tax_liens,high_credit_limit,annual_income,historical_result
3,0,0,168,2,0,0,4,0.898696,0,77701,40000,FALSE
6,0,2,48,1,0,0,6,0.527812,0,21250,21800,FALSE
4,0,4,243,0,0,0,6,0,0,22134,8800,FALSE
4,0,1,173,2,0,0,4,0.320909,0,22351,34000,FALSE
1,0,2,83,0,0,0,1,0.826,0,500,45000,FALSE
5,0,0,83,2,0,0,21,0.981039,0,52043,273098,FALSE
2,0,1,496,2,0,0,9,0.420038,0,256832,85000,FALSE
1,0,1,156,1,0,0,1,0,0,10771,25000,FALSE
3,0,0,526,0,0,0,10,0.0586482,0,287861,85000,FALSE
5,0,3,135,0,1,0,4,0,0,12016,58000,FALSE
7,0,0,365,1,0,0,10,0.188448,0,37558,27000,FALSE
2,0,0,166,0,0,0,9,0.660134,0,290278,121000,FALSE
9,0,0,127,0,0,0,6,0.666286,0,206248,59900,FALSE
1,0,1,56,3,0,0,4,0.861538,0,5698,4000,FALSE
2,0,0,119,2,0,0,8,0.246763,0,376733,46000,FALSE
3,0,0,121,0,0,0,8,0.927457,0,24130,43000,FALSE
3,0,0,103,2,0,0,12,0.68306,0,28075,42500,FALSE
4,0,0,144,3,0,0,7,0.961724,0,51635,80000,FALSE
5,0,3,69,5,0,0,3,1.46727,0,74901,55000,TRUE
11,0,0,61,5,0,1,10,0.324444,0,46929,24000,FALSE
4,0,0,205,3,0,0,9,0.536091,0,46021,75000,FALSE
3,0,2,190,18,0,0,3,0.758263,0,22559,30000,FALSE
7,0,0,327,3,0,0,25,0.64776,0,404963,53765,FALSE
5,0,1,65,0,0,0,3,1.14333,0,1669,29120,FALSE
11,0,0,204,1,0,0,12,0.843424,0,215577,73000,FALSE
4,0,2,247,1,0,1,3,1.4,0,24365,35000,TRUE
3,0,0,175,0,0,0,4,0.618769,0,47004,66000,FALSE
5,0,0,243,7,0,0,8,0.835139,0,45502,90000,FALSE
10,0,0,46,0,0,0,12,0.30439,0,54359,15000,FALSE
6,0,0,185,5,0,0,19,0.278165,0,184392,80000,FALSE
5,0,4,106,8,0,0,7,0,0,31685,18000,TRUE
6,0,0,249,0,0,0,10,0.519026,0,173454,56160,FALSE
4,0,3,175,10,0,0,1,0,0,1369,32000,TRUE
3,0,2,48,9,0,1,3,0,0,22694,40000,TRUE
9,0,0,117,0,0,0,14,0.990194,0,93484,41000,FALSE
4,1,1,150,0,0,0,17,0.854133,0,42376,25000,FALSE
6,0,0,131,0,0,0,21,0.935331,0,249301,35000,FALSE
11,0,0,248,0,1,0,25,0.981898,0,182488,95000,FALSE
1,0,7,223,2,0,0,5,0.923333,0,30584,30000,FALSE
4,0,0,214,0,0,0,3,0.1409,0,17950,39000,FALSE
3,0,0,256,0,0,0,4,0.43117,0,283116,70000,FALSE
7,0,0,176,1,0,1,7,0.940091,0,219635,46000,FALSE
2,0,0,118,0,0,0,0,0,0,0,16000,TRUE
8,0,0,328,3,0,0,22,0.729042,0,43403,40000,FALSE
2,1,0,170,0,0,0,9,0.0981818,0,75672,42000,FALSE
3,0,2,111,0,0,1,5,0.63907,0,5150,20000,FALSE
6,0,0,127,3,0,0,9,0,0,28042,25000,FALSE
3,1,0,321,1,0,0,4,0.0463871,0,25000,60000,FALSE
5,0,0,279,0,0,0,10,0.739361,0,47618,30100,FALSE
0,0,0,194,0,0,0,11,0.441429,0,38150,75000,FALSE
1,0,0,90,0,0,0,3,0.2845,0,40717,55000,FALSE
13,0,0,50,1,0,0,19,0.66162,0,81565,30000,FALSE
4,0,0,259,1,0,0,10,0.823966,0,34034,11000,FALSE
4,0,3,330,5,0,0,6,0,0,68561,44000,FALSE
2,0,2,176,0,0,0,2,0.378,0,2500,25000,FALSE
8,0,0,153,0,0,1,12,0.744441,0,333055,65000,FALSE
4,0,2,53,0,0,0,8,1.156,0,47029,25000,FALSE
18,0,0,223,7,0,0,8,0.0567529,0,32146,51000,FALSE
0,0,2,168,0,0,0,0,0,0,0,32000,TRUE
0,0,1,125,1,0,0,1,0,0,35714,78000,FALSE
0,0,2,166,1,0,0,0,0,0,0,14000,TRUE
6,0,0,102,1,0,0,5,0.172347,0,197550,55000,FALSE
10,0,1,327,0,0,0,11,0.600261,0,41912,87000,FALSE
1,0,0,53,2,0,0,1,1.018,0,500,17000,FALSE
1,0,3,232,3,0,0,5,0.246667,0,11744,36000,FALSE
4,0,1,84,0,0,0,0,0,0,0,50000,TRUE
1,0,0,196,1,0,0,3,0.569315,0,21900,42000,FALSE
2,0,8,151,0,0,0,0,0,0,0,35000,FALSE
1,0,3,264,0,0,0,0,0,0,0,42000,TRUE
1,0,2,240,3,0,0,4,0.73,0,41708,101500,FALSE
12,0,1,248,4,0,0,8,0.76,0,23842,25000,FALSE
4,0,2,90,1,0,0,7,0.31,0,18074,20000,FALSE
4,0,3,91,6,0,0,4,1.12667,0,44301,42000,FALSE
8,0,0,78,8,0,0,16,0.993551,0,54158,20000,FALSE
3,0,0,36,2,0,0,3,0.352667,0,3500,25000,FALSE
2,0,0,293,0,0,0,2,0.490233,0,629300,160000,FALSE
4,0,0,205,0,0,0,5,0.21648,0,28000,100000,FALSE
0,0,4,137,1,0,0,1,0,0,11187,50000,FALSE
1,0,0,100,0,0,0,6,0.986087,0,80300,54000,FALSE
22,0,0,318,2,0,0,31,0.305421,0,260651,160485,FALSE
3,0,0,214,1,0,1,6,0.9932,0,17859,52000,FALSE
5,0,0,128,1,0,1,7,0.685672,0,46099,35000,FALSE
1,0,0,116,0,0,0,4,0.937857,0,18500,100000,FALSE
2,0,2,95,0,0,0,1,0,0,0,122000,TRUE
5,0,3,345,2,0,0,13,0,0,52895,24000,FALSE
1,1,0,116,1,1,0,2,0,0,10426,65000,TRUE
9,0,1,228,1,0,0,10,0.690264,0,96811,1200,FALSE
3,0,0,42,0,0,0,4,0.316,0,6655,36000,FALSE
5,0,7,168,1,0,0,6,0,0,52165,45000,FALSE
1,0,1,310,3,0,0,2,0,0,200515,100000,FALSE
3,0,0,32,2,0,0,3,0.490667,0,2250,26000,FALSE
6,0,0,105,0,0,0,3,1.018,0,33832,18500,FALSE
6,0,0,20,2,0,0,6,1.11247,0,15557,20000,FALSE
3,0,4,93,6,0,1,4,0.972632,0,28886,27000,FALSE
5,0,0,212,5,0,0,13,0.704497,0,245007,80000,FALSE
7,0,0,96,2,0,0,22,1.00063,0,129349,29120,FALSE
7,0,0,97,1,0,0,8,0.466058,0,36670,50000,FALSE
0,0,0,142,0,0,0,4,0,0,20000,40000,FALSE
10,0,2,80,3,0,0,8,0.275019,0,39550,69729,FALSE
14,0,0,187,0,0,0,24,0.780364,0,222609,95000,FALSE
6,0,2,262,1,0,0,2,1.25625,0,800,70000,TRUE
15,0,0,136,1,0,1,10,0.6,0,216470,12000,FALSE
0,0,10,210,2,0,0,1,0,0,37609,45000,FALSE
5,0,0,257,1,0,0,10,0.522451,0,432203,110000,FALSE
0,0,0,137,2,0,0,0,0,0,0,30000,FALSE
1,0,3,104,2,0,1,12,0,0,41628,23520,FALSE
4,0,0,116,0,0,0,4,0.747736,0,30659,42000,FALSE
2,0,2,256,0,0,0,7,0.897105,0,165994,62000,FALSE
2,0,8,156,5,0,0,13,0,0,35492,36000,FALSE
5,0,0,157,1,0,0,13,0.594572,0,295209,52000,FALSE
2,0,1,72,0,0,0,1,0.54,0,150,45000,FALSE
0,0,7,407,1,0,0,2,0,0,293985,100000,FALSE
5,0,2,148,0,0,0,4,0.96,0,25496,32500,FALSE
7,0,0,439,0,0,0,13,0.457164,0,216100,49000,FALSE
27,0,0,152,8,0,4,19,0.812099,0,72236,12000,FALSE
2,0,0,31,3,0,0,1,0,0,18598,5000,TRUE
3,0,1,106,0,0,0,4,0,0,30076,33000,FALSE
14,0,0,67,5,0,0,17,0.941053,0,47427,35000,FALSE
2,0,0,134,0,0,0,2,0.302,0,21145,36000,FALSE
4,0,0,301,1,0,1,4,0.976471,0,18297,53700,TRUE
4,0,2,30,0,0,0,2,0,0,914,4000,TRUE
2,0,7,94,8,0,0,2,0,0,2614,31000,FALSE
4,0,2,106,3,0,0,4,0.352075,0,2650,36000,FALSE
1,0,0,127,1,1,0,0,0,0,0,35000,FALSE
1,0,5,250,1,0,0,2,0.645385,0,49581,34265,FALSE
2,0,4,149,0,0,0,11,0,0,39142,30000,FALSE
1,0,0,123,0,0,0,2,0,0,26933,55000,FALSE
4,0,1,215,0,0,0,0,0,0,0,74000,TRUE
1,0,0,182,0,0,0,5,0.533105,0,48881,52000,FALSE
0,0,1,104,0,0,0,1,0,0,14259,31200,FALSE
3,0,1,375,7,0,0,2,0.59,0,19713,30000,FALSE
11,0,0,350,1,0,0,11,0.718912,0,220996,91000,FALSE
0,0,0,372,0,0,0,2,0.965957,0,117000,60000,FALSE
1,0,1,263,0,0,0,2,0,0,59058,37000,FALSE
2,0,5,185,2,0,0,1,0,0,1000,50000,TRUE
3,0,1,226,0,0,0,2,0,0,17836,41000,FALSE
4,0,4,68,1,0,0,5,0,0,6824,40000,FALSE
0,0,3,102,2,0,0,1,0,0,11272,30000,FALSE
5,1,0,22,2,0,0,1,0,0,3374,34578,TRUE
5,0,2,162,0,0,0,3,1.022,0,21092,35000,FALSE
4,0,1,198,2,0,0,2,0.946,0,732,60000,FALSE
3,0,6,150,3,0,0,6,0.477771,0,17050,70000,FALSE
4,0,2,134,3,0,0,3,0,0,19067,25000,FALSE
2,0,0,144,1,0,0,2,0,0,134999,23400,FALSE
5,0,1,66,1,0,0,9,0.186,0,28897,82000,FALSE
4,0,1,150,1,0,0,6,0.804444,0,69847,60000,FALSE
4,0,1,130,0,0,1,5,1.09882,0,23267,40000,TRUE
2,0,2,75,4,0,0,1,0.865,0,200,50000,FALSE
5,0,0,34,4,0,0,4,0.99375,0,15773,30000,FALSE
0,0,2,106,1,0,0,0,0,0,0,28000,FALSE
1,0,0,35,1,0,0,1,0,0,10097,21000,FALSE
5,0,3,315,2,0,0,5,0,0,19604,52000,FALSE
2,0,1,72,1,0,1,6,0.965728,0,62522,35000,FALSE
2,0,0,54,2,0,0,3,1.286,0,4139,30000,FALSE
4,0,0,83,0,0,0,5,0.861572,0,23410,24000,FALSE
2,0,1,117,0,0,0,4,1.07422,0,41417,68500,FALSE
2,0,0,78,1,0,0,14,0.892412,0,48453,38000,FALSE
4,0,0,79,0,0,0,6,0.375067,0,83227,52000,FALSE
5,0,0,113,5,0,0,6,0.453429,0,35997,45000,FALSE
12,0,0,92,6,0,0,10,0.474331,0,187005,47500,FALSE
10,0,0,108,3,0,0,12,0.465036,0,36611,40000,FALSE
4,0,1,88,0,0,0,3,0,0,17066,50000,FALSE
0,0,5,240,0,0,0,0,0,0,0,31200,TRUE
8,0,0,342,4,0,0,15,0.159018,0,324102,30000,FALSE
3,0,0,399,0,0,0,14,0.919229,0,634428,500000,FALSE
0,0,0,172,3,0,0,10,0,0,57500,19000,FALSE
0,0,2,85,1,0,0,0,0,0,0,31000,TRUE
20,0,0,361,2,0,0,17,0.649372,0,59465,27000,FALSE
1,0,1,244,1,1,0,2,0,0,149884,55000,FALSE
9,0,1,373,0,0,0,6,0.579891,0,59397,145000,FALSE
3,0,0,137,0,0,0,6,0.454065,0,316650,44500,FALSE
7,0,0,99,1,0,0,12,0.670905,0,365322,41000,FALSE
16,1,0,83,4,0,0,10,0.139158,0,23759,43000,FALSE
9,0,2,150,2,0,0,11,0.955172,0,29441,110798,FALSE
7,0,1,249,0,0,0,4,0.984706,0,8532,30000,TRUE
17,0,2,106,0,0,0,23,0.122117,0,223228,44000,FALSE
2,0,4,180,2,0,0,3,0.592,0,25818,31600,FALSE
2,0,1,199,1,0,0,6,0,0,65861,22639,FALSE
3,0,1,220,1,0,0,10,0.533351,0,224786,57000,FALSE
2,0,7,162,0,0,0,7,0,1,51921,800,FALSE
5,0,0,232,6,0,0,10,0.617119,0,31264,45000,FALSE
4,0,3,126,2,0,0,4,0.881081,0,6660,64000,FALSE
5,0,0,350,1,0,0,11,0.258102,0,138038,130000,FALSE
4,0,0,224,1,0,1,12,0.816443,0,199446,56000,FALSE
3,0,0,110,5,0,0,2,0.5004,0,2500,26000,FALSE
5,0,0,82,2,0,0,4,0.847,0,21510,35000,FALSE
2,0,0,39,2,0,0,3,0,0,11000,15000,FALSE
4,0,12,202,0,0,0,6,0,0,85088,35000,FALSE
0,0,1,112,4,0,0,0,0,0,0,34890,TRUE
12,0,1,105,0,0,0,10,0.813426,0,218162,50000,FALSE
4,0,3,194,2,0,1,9,1.20667,0,46414,44000,FALSE
1,0,4,227,2,0,0,1,2.044,0,250,27567,TRUE
3,0,0,201,0,0,0,5,0.938718,0,28895,35000,FALSE
5,0,0,142,4,0,0,3,0,0,28829,60000,FALSE
1,0,2,222,1,0,0,2,0,0,19615,65000,FALSE
0,0,0,262,1,0,0,0,0,0,0,41000,FALSE
1,0,1,282,0,0,0,2,0.00609756,1,8200,46000,FALSE
1,0,0,182,0,0,0,6,0.21,0,66595,33500,FALSE
6,0,0,144,2,0,0,11,0.675034,0,35050,28800,FALSE
3,0,0,115,1,0,0,2,0,0,1200,13770,FALSE
2,0,0,185,2,0,0,5,0.505161,0,65362,50000,FALSE
4,0,0,112,0,0,0,13,0.98125,0,64050,24000,FALSE
5,0,4,143,14,0,0,6,0.29875,0,38700,70000,FALSE
3,0,3,90,0,0,0,6,0.655682,0,34835,56234,FALSE
12,0,0,151,1,0,3,10,0.962826,0,37634,40000,FALSE
1,0,0,111,0,0,0,3,0.0055,0,107231,50000,FALSE
2,0,1,103,0,0,0,7,0.897872,0,93309,58000,FALSE
1,0,2,109,0,0,0,1,0,0,7293,23000,FALSE
1,0,2,102,1,0,1,1,1.31333,0,300,26000,FALSE
7,0,0,239,2,0,0,8,0.593486,0,45873,32400,FALSE
3,0,1,105,2,0,0,5,0.473333,0,18035,41100,FALSE
8,0,1,92,13,0,0,8,0.611471,0,78203,600000,FALSE
7,0,1,101,0,0,0,6,0.86438,0,34191,48000,FALSE
2,0,1,124,7,0,0,2,0.512,0,20048,25000,FALSE
8,0,1,282,0,0,0,4,0.896744,0,2027,30000,FALSE
9,1,2,332,6,0,1,8,0.734062,0,27585,38000,FALSE
2,0,3,200,1,0,0,3,0.82,0,50178,67200,FALSE
2,0,5,175,1,0,0,2,0,0,6479,100000,FALSE
4,0,4,97,0,0,1,2,0,0,20943,30000,FALSE
13,0,0,373,6,0,0,16,0.333226,0,588628,240000,FALSE
2,0,1,120,0,1,0,7,0,0,17994,1200,FALSE
8,0,3,283,0,2,0,12,0.935997,0,56507,40000,FALSE
6,0,0,276,2,0,0,4,0.978,0,71557,62000,FALSE
2,0,0,142,0,0,0,5,0.919231,0,24599,16050,FALSE
1,0,2,95,1,0,1,3,1.53,0,9800,14000,TRUE
3,0,0,81,5,0,0,7,0.905316,0,23714,54000,FALSE
1,0,2,238,1,0,0,3,0.0265079,0,25200,20000,FALSE
13,0,0,150,15,0,0,27,0.77815,0,119246,55000,FALSE
1,0,2,98,2,0,0,0,0,0,0,60000,TRUE
12,0,2,82,1,0,0,13,0.509153,0,46280,100000,FALSE
2,0,0,110,1,0,0,4,0.794583,0,29269,40000,FALSE
1,0,0,103,0,0,0,11,0,0,26333,32000,FALSE
3,0,5,71,6,0,0,7,0,0,21427,50000,FALSE
11,0,6,241,3,0,0,5,0,0,15885,26000,FALSE
5,0,0,44,3,0,0,9,0,0,58293,30750,FALSE
21,0,3,182,11,0,0,19,0.622723,0,83430,39924,FALSE
6,0,0,61,4,0,0,21,0.992151,0,137263,55000,FALSE
7,0,8,91,1,0,0,3,0,0,8345,56000,FALSE
13,0,0,270,1,0,0,10,0.309739,0,599178,205000,FALSE
7,0,0,57,1,0,0,8,0.57085,0,33206,46500,FALSE
8,0,3,138,5,0,0,7,0.954737,0,59611,34000,FALSE
5,0,1,136,3,0,0,5,0.634762,0,30121,30000,FALSE
8,1,1,347,0,0,0,6,0.885714,0,7000,44000,FALSE
2,0,1,99,2,0,0,3,0,0,3598,29000,FALSE
6,0,1,67,2,0,0,8,0.794483,0,38611,42000,FALSE
1,0,0,305,0,0,0,4,1.00859,0,203450,145000,FALSE
8,0,5,255,8,0,0,4,0,0,36005,50520,FALSE
1,0,0,269,2,0,0,10,0.946801,0,208201,49500,FALSE
0,0,1,211,0,0,0,0,0,0,0,34000,FALSE
6,0,0,191,4,0,0,10,0.475614,0,337248,87000,FALSE
31,0,0,145,14,0,0,28,0.441604,0,252317,48000,FALSE
3,0,3,274,1,0,0,1,0,0,1106,28000,TRUE
21,0,0,206,2,0,1,17,0.558494,0,75925,104000,FALSE
1,0,6,375,1,0,0,1,0,0,19328,45360,FALSE
2,0,2,102,2,0,0,2,0,0,64473,39000,FALSE
8,0,2,474,3,0,0,8,0.949649,0,22168,46762,FALSE
1,0,1,94,1,0,0,3,0.86,0,95900,60000,FALSE
3,0,7,174,3,1,0,6,0,0,42260,21000,FALSE
12,0,0,115,1,0,0,15,0.542726,0,143065,42000,FALSE
1,0,0,117,0,0,0,3,0.722308,0,11414,20000,FALSE
0,0,8,152,0,0,0,0,0,0,0,50000,FALSE
2,0,3,164,0,0,0,2,0,0,20351,68000,FALSE
6,0,1,316,5,0,1,8,1.03581,0,39909,53000,FALSE
5,0,0,58,2,0,1,8,0.704,0,23475,50000,FALSE
7,0,1,264,4,0,1,7,1.0275,0,36805,75000,FALSE
2,0,1,41,2,0,0,4,0.373934,0,6100,22000,FALSE
5,0,11,134,3,0,0,3,0,0,9352,19000,TRUE
1,0,1,356,0,0,0,0,0,0,0,15036,FALSE
7,0,0,72,4,0,0,6,0.788978,0,28000,41833,FALSE
3,0,0,45,0,0,0,4,1.005,0,26217,27000,FALSE
6,0,0,130,3,0,0,10,0.621791,0,38418,31000,FALSE
7,0,3,94,4,0,0,8,0.793333,0,46330,48000,FALSE
12,0,0,142,5,0,0,12,0.6675,0,28395,44000,FALSE
2,0,3,118,2,0,0,5,1,0,24569,30000,FALSE
0,0,3,103,0,0,0,1,0.567067,0,15000,30000,FALSE
6,0,0,123,1,0,0,6,0.101418,0,29674,55000,FALSE
6,0,1,140,4,0,0,9,0.729556,0,232972,65000,FALSE
4,0,0,29,3,0,0,4,0.667516,0,15300,107000,FALSE
10,0,1,267,4,0,0,10,0.847293,0,60677,45000,FALSE
6,0,0,34,2,0,0,5,0.563934,0,3050,90000,FALSE
1,0,0,8,1,0,0,1,0,0,22327,35000,FALSE
8,0,3,186,0,0,0,9,0.662503,0,48871,1500,FALSE
5,0,2,219,0,0,0,21,0.815172,0,61123,80000,FALSE
2,0,0,322,0,0,0,5,0.536433,0,43254,130000,FALSE
16,0,0,69,4,0,2,14,0.837308,0,64244,28000,FALSE
3,0,2,170,0,0,0,6,0,0,20232,27000,FALSE
7,0,0,213,6,0,0,9,0.877295,0,82929,11000,FALSE
3,0,2,80,8,0,0,4,0.6608,0,17853,3500,FALSE
3,0,6,155,7,0,0,10,0,0,45333,39000,FALSE
5,0,0,211,0,0,0,10,0.577053,0,81573,65344,FALSE
3,0,0,86,0,0,0,7,0.540377,0,78548,32000,FALSE
8,0,0,322,0,0,0,10,0.579067,0,31830,30000,FALSE
5,0,0,173,3,0,0,8,0.526736,0,334655,96000,FALSE
4,0,1,168,0,0,0,11,0.58125,0,44254,49000,FALSE
1,0,0,289,0,0,0,8,0,0,26329,45000,FALSE
0,0,2,120,1,0,0,1,0,0,8677,24000,FALSE
0,0,0,252,0,0,0,21,0,0,91079,90000,FALSE
9,0,1,78,0,1,0,11,0.214118,0,28777,24960,FALSE
5,0,0,153,0,0,0,7,0.434336,0,28191,35000,FALSE
6,0,2,128,4,0,0,16,2.12833,0,49975,17017,FALSE
4,0,0,105,3,0,0,7,0.516333,0,70574,58000,FALSE
2,0,7,172,1,1,2,6,0.418,0,16555,30000,TRUE
7,0,0,327,1,0,0,15,0.372717,0,87100,60420,FALSE
5,0,0,426,0,0,0,5,0.985961,0,16130,90000,FALSE
4,0,2,68,0,0,0,1,0,0,5000,30000,TRUE
2,0,0,155,0,0,0,5,0.137153,0,64683,46000,FALSE
2,0,1,163,7,0,0,1,0,0,17967,33000,TRUE
4,0,0,66,0,0,0,3,0.546522,0,4600,24000,FALSE
9,1,0,183,6,0,0,17,0.63554,0,69055,32000,FALSE
1,0,0,202,0,0,0,2,0.0285,0,20452,52400,FALSE
1,0,3,135,0,0,0,1,0,0,1500,40000,TRUE
4,0,0,325,0,0,0,11,0.49555,0,94028,10000,FALSE
3,0,0,8,1,0,0,3,0.33069,0,5800,1500,FALSE
9,0,2,360,0,0,0,11,0.87366,0,39321,27840,FALSE
9,0,2,108,0,0,0,18,1.0225,0,87200,34000,FALSE
4,0,0,111,1,0,0,10,0.926246,0,49472,30000,FALSE
16,0,1,129,1,0,0,16,0.559185,0,93535,30000,FALSE
1,0,0,36,3,0,0,1,0,0,157,30000,FALSE
1,0,0,150,4,0,0,1,0,0,400,45000,FALSE
3,0,3,182,1,0,0,2,1.12126,0,602,20000,FALSE
8,0,0,162,6,0,0,8,0.663537,0,20357,55000,FALSE
6,0,0,70,1,0,0,6,0.484322,0,70266,29987,FALSE
1,0,1,98,2,0,0,5,0,0,37788,27000,TRUE
0,0,3,171,0,0,0,1,0,0,23557,27000,FALSE
2,0,3,29,0,0,0,0,0,0,0,16320,TRUE
9,0,2,229,1,0,0,14,0.808864,0,74152,60000,FALSE
7,0,3,355,2,1,0,5,0,0,52935,64000,FALSE
6,0,2,174,0,0,0,9,0.88625,0,90148,90000,FALSE
1,0,1,258,0,0,0,11,0.722942,0,113911,36700,FALSE
13,0,0,263,4,0,0,22,0.72393,0,72872,85000,FALSE
3,0,0,289,0,0,0,2,1.0248,0,24648,100000,FALSE
0,0,1,235,1,0,0,0,0,0,0,40000,TRUE
2,0,0,211,0,0,0,2,0,0,184064,65000,FALSE
9,0,2,205,12,0,0,7,0.802185,0,42847,109000,FALSE
2,0,0,54,0,0,0,4,0,0,25876,15000,FALSE
3,0,0,176,2,0,0,6,0.657727,0,92196,62000,FALSE
0,0,5,351,1,0,0,2,0,0,27867,16600,FALSE
5,0,4,96,1,0,0,1,0,0,17147,43000,TRUE
2,0,0,79,0,0,0,4,0,0,8250,15000,FALSE
3,0,0,206,0,0,0,7,0.730383,0,210121,50000,FALSE
7,0,0,118,0,0,0,10,0.806165,0,45071,38000,FALSE
3,0,1,123,1,0,0,4,0.303696,0,47391,2900,FALSE
5,0,0,167,3,0,0,14,0.831218,0,335011,75000,FALSE
5,0,0,179,1,0,0,6,0.928889,0,160313,55000,FALSE
5,0,0,91,0,0,0,6,0.979333,0,24284,17000,FALSE
7,0,0,97,2,0,0,25,0.507823,0,275990,45000,FALSE
5,0,0,231,7,0,0,10,0,0,66195,24000,FALSE
1,0,0,29,5,0,0,1,0,0,6903,1000,FALSE
12,0,1,54,1,0,0,7,0.917926,0,36595,40000,FALSE
1,0,0,189,0,0,0,2,0.0133333,0,15378,20556,FALSE
2,0,0,373,0,0,0,9,0.193247,0,165349,140000,FALSE
8,0,1,217,0,0,0,10,0.40331,0,39293,50000,FALSE
1,0,5,144,2,0,2,2,0,0,34014,27000,TRUE
5,0,1,70,5,0,0,2,1.01,0,8855,60000,FALSE
0,0,1,131,0,0,0,9,0.969273,0,113299,74000,FALSE
6,0,0,298,1,0,0,6,0.9062,0,14097,45000,FALSE
15,0,0,32,8,0,0,17,1.05835,0,57234,61440,FALSE
8,0,0,309,7,0,0,12,0.638004,0,142821,55314,FALSE
0,0,2,135,0,0,0,1,0,0,23713,38000,FALSE
0,0,2,71,0,0,0,5,1.014,0,17122,21000,FALSE
0,0,1,112,1,0,0,2,0,0,4674,15000,FALSE
3,0,3,248,1,0,0,10,0,0,86465,42000,FALSE
5,0,0,69,0,0,0,3,0.271385,0,39000,71000,FALSE
6,0,0,146,1,0,0,7,0.369838,0,15450,80000,FALSE
0,0,1,347,9,0,0,0,0,0,0,49000,FALSE
1,0,0,16,0,0,0,0,0,0,0,16000,FALSE
6,0,3,124,1,0,0,6,0.884314,0,32556,38000,FALSE
3,0,1,149,1,0,0,6,0.994545,0,10100,73000,FALSE
1,0,2,91,1,0,0,0,0,0,0,20000,TRUE
8,0,0,211,4,0,0,9,0.440339,0,133603,125000,FALSE
0,0,2,51,0,0,0,1,0,0,4956,30000,FALSE
4,0,1,179,1,0,1,1,0,0,970,25000,FALSE
0,0,2,176,0,0,0,0,0,0,0,50000,TRUE
4,0,1,294,1,0,0,8,0.61592,0,457517,225000,FALSE
1,0,2,198,2,1,1,19,0.966667,1,64937,21734,FALSE
1,0,8,414,10,0,0,1,1.96,1,300,15649,FALSE
8,0,0,106,0,0,0,7,0.691667,0,23766,95000,FALSE
2,0,3,252,3,0,0,2,0,0,20978,38000,FALSE
1,0,0,135,0,0,0,1,0.923333,0,300,25000,FALSE
5,0,0,179,2,0,1,4,1.02818,0,6832,41000,FALSE
9,0,0,431,2,0,0,4,0.00159497,0,63913,64000,FALSE
6,0,0,133,0,0,0,7,0.373333,0,20992,48000,FALSE
1,0,0,76,1,0,0,2,1.01333,0,3300,28000,FALSE
2,0,2,71,2,0,0,5,0,0,12658,6000,TRUE
9,0,2,81,0,0,0,6,0.0226316,0,38305,29760,FALSE
1,0,1,175,3,0,0,2,0,0,22080,20000,FALSE
2,0,0,17,1,0,0,1,0,0,18498,15600,FALSE
0,0,2,361,0,0,0,0,0,0,0,60000,FALSE
5,0,1,182,0,0,13,28,0.79477,0,171711,40000,FALSE
3,0,0,42,4,0,0,3,0.328947,0,17297,24000,FALSE
12,0,1,256,2,0,0,6,0.8,0,11100,44000,FALSE
1,0,1,79,1,0,0,3,0.91,0,36701,25000,FALSE
1,0,2,323,8,0,0,5,0,0,27709,25000,FALSE
7,0,0,131,0,0,0,4,0.680702,0,2850,18000,FALSE
1,0,2,130,0,0,0,7,0.817457,0,51008,51000,FALSE
2,0,5,258,2,0,0,2,0,0,32333,31000,FALSE
2,0,1,126,0,0,0,5,0,0,92094,53000,FALSE
2,0,0,183,4,0,0,14,0.370738,0,553886,58000,FALSE
6,0,0,311,5,0,0,7,1.02018,0,65189,65000,FALSE
1,0,4,104,1,0,0,1,1.0925,0,400,35000,FALSE
5,0,1,109,2,0,0,18,0.968636,0,59582,30000,FALSE
3,0,2,97,1,0,0,8,0.17,0,83008,50000,FALSE
2,0,1,249,2,0,0,3,0.9775,0,18809,52000,FALSE
4,0,0,173,0,0,0,3,0,0,107273,80000,FALSE
6,0,0,30,2,0,0,5,0,0,11813,6000,FALSE
1,0,2,105,0,0,0,1,0,0,10883,40000,FALSE
6,0,2,321,8,0,0,4,0.740652,0,30130,32000,FALSE
6,0,0,257,0,0,0,9,0.160442,0,118081,75000,FALSE
6,0,0,108,0,0,1,4,1.35725,0,1380,21000,TRUE
9,0,0,308,5,0,0,24,0.857934,0,620238,175000,FALSE
1,0,2,84,0,0,0,1,0.561818,0,550,27000,FALSE
1,0,1,226,1,0,0,1,0,0,12347,1500,FALSE
9,0,2,134,1,0,0,6,0.74,0,31643,32000,FALSE
1,0,4,206,0,1,0,1,0,0,15018,35000,FALSE
4,0,0,125,0,0,0,6,0.311286,0,26000,48596,FALSE
3,0,4,165,0,0,1,3,0.676667,0,47726,24000,FALSE
17,0,0,185,0,0,0,18,0.523313,0,292830,78000,FALSE
2,0,0,163,0,0,0,6,1.0141,0,14051,36000,FALSE
1,0,1,76,3,0,0,1,0,0,600,19200,FALSE
1,0,0,161,1,0,0,2,0.864933,0,7500,5000,FALSE
2,0,8,327,0,0,0,2,0.80449,0,2450,40000,FALSE
4,0,0,244,1,0,0,6,0.4923,0,72515,38000,FALSE
