accounts_opened_last_24_months,bankruptcies_last_18_months,collections_excluding_medical,credit_history,credit_inquiries_last_6_months,judgements_last_18_months,months_since_most_recent_inquiry,ninety_plus_delinquencies_last_18_months,number_of_accounts_currently_30dpd,open_credit_accounts,pre_loan_debt_to_income,public_records,revolver_utilization,tax_liens_last_18_months,thirty_plus_delinquencies_last_3_months,thirty_plus_delinquencies_last_24_months,total_current_balance,total_high_credit_limit,annual_income,historical_result
1,0,0,202,1,0,5,0,0,3,0.0337778,0,0.77341,0,0,0,3345,4325,54000,High FICO
6,0,4,165,5,0,2,6,1,4,1.43368,0,1.69778,0,8,14,21106,29461,19000,Low FICO
6,0,0,100,0,0,6,0,0,5,0.0771,0,0.59975,0,0,0,19457,21343,40000,High FICO
4,0,3,96,2,0,3,2,1,3,0.456889,0,0.6,0,4,15,11336,12755,27000,Low FICO
1,0,6,273,0,0,7,2,0,1,0.272923,0,0,0,0,0,17186,17558,39000,Low FICO
3,0,1,100,0,0,9,0,0,1,0.1758,1,0,0,0,0,5499,6795,20000,Low FICO
3,0,7,207,0,0,8,0,0,17,0.710871,0,0.783333,0,1,2,102519,90674,56000,Mid FICO
3,0,4,24,4,0,1,4,0,0,30.324,0,0,0,0,0,2402,0,1000,Low FICO
4,0,8,249,3,0,4,4,0,4,4.1948,1,0,0,0,6,47592,33063,60000,Mid FICO
1,0,0,175,1,0,1,0,1,1,0.22224,0,0,0,3,4,17391,17615,25000,Low FICO
4,0,7,148,7,0,3,0,0,8,0.5184,0,0.886154,0,0,0,18455,35827,25000,Mid FICO
3,0,1,79,0,0,7,4,1,6,2.142,0,0.602759,0,1,16,14611,19166,2000,Low FICO
6,0,0,28,4,0,3,0,0,4,0.159158,0,0.754815,0,0,0,27693,29923,38000,Mid FICO
9,0,0,82,5,0,2,0,0,7,0.14195,0,0.212564,0,0,0,161208,193188,60000,High FICO
4,0,9,170,1,0,2,1,0,2,13.716,0,0,0,0,0,18162,1500,2000,Low FICO
4,0,3,93,0,0,16,3,0,6,0.08208,0,0,0,0,36,7746,7716,25000,Mid FICO
1,0,4,139,12,0,0,1,0,3,3.61264,0,0,0,0,0,23095,11168,34758,Low FICO
7,0,0,82,2,0,0,0,0,7,0.291009,0,0.494353,0,0,0,31598,50417,35000,High FICO
0,0,5,148,1,0,5,0,1,1,0.4275,1,0,0,3,13,13076,17195,16000,Low FICO
0,0,2,222,0,0,NULL,0,0,0,9.06667,0,0,0,0,0,1300,0,1800,Low FICO
2,0,3,198,2,0,1,0,0,3,0.156,0,0.984,0,0,4,35796,36006,45000,Low FICO
3,0,0,75,0,0,11,0,0,4,0.0395077,0,0.213143,0,0,0,125272,131496,65000,High FICO
2,0,2,321,0,0,10,3,0,2,0.134791,2,0,0,0,0,22121,26824,43000,Low FICO
0,0,4,119,3,0,1,0,0,0,0,0,0,0,0,0,0,0,50000,Low FICO
6,0,5,109,3,0,2,49,0,3,12.8888,1,0.831071,0,3,77,36292,16818,19200,Low FICO
2,0,0,100,0,0,NULL,0,0,10,0.292863,0,0.727667,0,0,0,56859,69953,45400,High FICO
9,0,2,251,0,0,6,9,0,1,1.58175,0,0,0,0,0,2469,7000,16000,Low FICO
0,0,2,259,4,0,4,1,0,0,0.12024,1,0,0,0,0,6378,0,50000,Low FICO
1,0,4,283,0,0,14,1,0,0,0.505216,0,0,0,0,0,2025,0,67100,Low FICO
3,0,1,21,4,0,0,0,0,2,1.77714,0,0,0,0,3,6541,8948,2100,Low FICO
3,1,0,287,2,0,4,1,1,2,3.2664,3,1.26,0,1,1,21279,13322,35000,Low FICO
1,0,1,122,3,0,0,2,0,1,0.5928,1,0.1875,0,0,0,1532,400,30000,Mid FICO
2,0,2,70,2,0,0,2,0,0,7.1484,0,0,0,0,0,6141,0,10000,Low FICO
5,0,0,430,1,0,4,0,0,9,0.196615,0,0.122879,0,0,0,318610,457222,65000,High FICO
4,0,2,114,0,0,8,0,0,5,0.198353,0,0.990698,0,0,0,61381,63509,34000,Mid FICO
9,0,2,59,3,0,4,0,0,13,0.31564,0,0.876573,0,2,2,146629,154622,45000,Low FICO
1,0,2,155,9,0,0,0,0,5,0.444,0,0,0,2,3,45241,50705,22000,Low FICO
5,0,9,174,0,0,13,8,0,2,1.9424,2,0,0,3,13,28163,15030,75000,Low FICO
1,0,0,168,9,0,4,18,0,2,0.301627,0,0,0,3,20,42915,30489,40000,Mid FICO
4,0,0,76,2,0,2,0,0,23,0.145171,0,0.214524,0,0,2,100135,101501,41000,High FICO
2,0,4,101,0,0,22,0,0,1,0,0,0,0,0,0,0,300,3000,Mid FICO
3,0,3,298,0,0,9,6,0,25,1.17433,1,1.01087,0,6,19,180702,204372,65000,Mid FICO
2,0,0,352,4,0,0,0,0,4,0.0468887,0,1.00246,0,0,0,608723,609188,318000,High FICO
4,0,0,9,5,0,1,0,1,4,0.12288,0,1.10889,0,1,1,28867,28573,50000,Low FICO
3,0,2,120,0,0,13,1,0,3,0.27411,1,1.0075,0,1,1,1494,740,40000,Low FICO
7,0,0,114,2,0,0,18,0,6,0.0264706,0,0.554483,0,0,31,17191,18483,34000,Mid FICO
4,0,0,27,18,0,0,2,1,6,0.234857,0,1.01667,0,2,4,36598,37670,35000,Low FICO
1,0,9,72,2,0,0,1,0,0,0.7772,0,0,0,0,0,5119,0,30000,Low FICO
3,0,0,52,15,1,1,0,0,6,0.3555,1,0,0,0,3,55477,64640,40000,Mid FICO
5,0,1,102,16,0,1,0,0,8,0.366545,0,0.649783,0,0,1,70807,90437,55000,Mid FICO
0,0,2,212,0,0,NULL,6,0,4,0.2493,0,0.950588,0,3,12,3620,1700,40000,Low FICO
2,0,2,63,1,0,1,1,0,8,1.19623,0,0,0,1,4,30806,29774,35000,Low FICO
4,0,2,154,0,1,NULL,3,0,2,0.206919,1,0,0,3,12,12734,14472,37000,Low FICO
1,0,2,193,6,0,0,1,0,0,0.22296,0,0,0,0,0,929,0,50000,Low FICO
2,0,0,310,2,1,3,19,0,4,0.230838,3,0.459231,0,3,24,370533,273552,57404,Mid FICO
1,0,1,320,0,1,NULL,6,0,3,0.633692,1,1.03171,0,0,12,15985,159596,52000,Mid FICO
3,0,3,193,1,0,0,0,1,4,0.4224,0,0.388254,0,2,2,20954,25642,45000,Low FICO
1,0,0,259,3,0,1,0,0,1,0.60384,0,0.683333,0,0,0,809,300,12500,Mid FICO
5,0,2,115,1,0,3,1,0,4,0.234783,0,0,0,0,1,19450,19000,23000,Low FICO
8,0,0,207,4,0,0,0,0,5,0.1176,0,0.0542553,0,0,0,3344,9080,20000,High FICO
9,0,3,167,0,0,7,17,0,8,1.9602,1,0,0,2,15,94486,51532,60000,Low FICO
2,0,11,109,1,0,5,16,0,2,0.308,1,0,0,0,18,44269,48005,27000,Low FICO
6,0,3,206,5,0,0,2,0,10,0.310481,1,0.791429,0,0,8,37809,51750,47000,Mid FICO
3,0,0,234,4,0,1,2,3,10,0.452462,1,0.323246,0,9,17,151972,182742,78000,Low FICO
0,0,1,351,0,0,9,0,0,2,0.291,0,0,0,0,7,5636,19828,20000,Mid FICO
4,0,0,52,0,0,12,0,0,3,0.0118,0,0.774,0,0,0,7661,8000,60000,Mid FICO
14,1,0,73,14,0,2,1,0,5,0.309097,1,0.683,0,0,0,26118,41931,62000,Low FICO
2,0,0,91,0,0,10,0,0,7,0.042612,0,0.629783,0,0,0,13887,15850,50000,Mid FICO
3,0,0,149,11,0,1,0,0,1,0.132678,0,0,0,0,0,25326,25375,37444,High FICO
2,0,1,68,0,0,9,0,0,2,0.31017,0,0,0,0,0,26129,27450,40000,Mid FICO
1,0,1,213,0,0,7,1,0,2,0.20688,0,0.935926,0,0,0,3547,2700,25000,Mid FICO
3,0,0,118,0,0,15,0,0,6,0.5368,0,0.62287,0,0,0,35207,60036,30000,High FICO
0,0,0,352,0,0,NULL,0,0,2,0,1,0,0,0,0,0,12093,145950,Low FICO
3,0,0,318,5,0,2,0,0,5,0.0561304,1,0.128571,0,0,0,300500,420969,70550,High FICO
6,0,3,114,5,0,3,0,1,10,1.45316,1,1.28125,0,3,3,58997,58208,20000,Low FICO
3,0,0,100,1,0,5,2,0,4,0.0924,0,1.15,0,0,6,16942,23301,50000,Mid FICO
4,0,0,192,0,0,9,0,0,10,0.024,0,0.630882,0,0,4,7722,12240,176000,Mid FICO
0,0,5,260,2,0,1,2,0,2,0.771429,6,0,0,0,12,21712,15451,3500,Mid FICO
2,0,2,380,0,0,14,1,0,3,0.2802,0,0.988235,0,0,12,98843,108347,80000,Mid FICO
0,0,2,209,0,0,21,1,0,0,0.490703,2,0,0,0,0,1513,0,37000,Low FICO
5,0,0,90,0,0,7,0,0,8,0.34608,0,0.32725,0,1,1,129850,138221,25000,High FICO
2,1,4,343,1,0,3,2,0,2,0.00665,3,0.443333,0,0,18,7468,8379,30000,Mid FICO
1,0,4,144,0,0,14,1,0,1,0.346364,0,0,0,0,0,4075,1080,22000,Low FICO
0,0,5,127,0,0,6,0,0,1,0.299674,1,0,0,0,0,14814,14323,34000,Low FICO
10,0,1,81,2,0,0,0,0,14,0.36936,0,0.431043,0,0,0,39189,50659,50000,High FICO
6,0,6,270,1,0,3,1,0,5,1.79967,1,2.15143,0,0,1,27289,19350,36000,Low FICO
4,0,0,76,0,0,8,0,0,6,0.6996,0,0.869088,0,0,0,73321,80200,10000,High FICO
10,0,8,302,0,0,6,5,0,15,1.46267,0,0,0,0,0,57074,55582,10488,Low FICO
2,0,0,22,2,0,5,4,0,1,0.637,0,0,0,3,6,10165,7958,24000,Low FICO
2,0,3,97,1,0,1,8,0,6,0.871579,2,0,0,0,20,21196,17360,19000,Mid FICO
2,0,4,44,2,0,3,2,0,0,92.1887,0,0,0,0,4,4886,0,636,Low FICO
0,0,1,202,0,0,9,4,0,0,0.374,0,0,0,0,0,1169,0,30000,Low FICO
1,0,5,89,2,0,2,19,0,2,0.404,0,0.933333,0,6,22,37429,37370,15000,Low FICO
0,0,7,71,2,0,2,47,0,7,0.19019,0,0,0,2,50,41186,34487,60000,Low FICO
2,0,0,204,2,0,5,0,0,8,0.2692,0,0.999655,0,1,1,50392,76558,60000,Mid FICO
2,0,2,101,0,1,19,2,0,1,0.507077,1,0,0,0,0,27466,27472,39000,Low FICO
12,0,0,382,12,0,0,0,0,25,0.44486,0,0.943736,0,0,0,106455,122925,90000,High FICO
4,0,0,266,2,0,2,0,0,9,0.334667,0,0.541907,0,0,0,50931,71721,36000,High FICO
7,0,0,195,1,0,3,0,0,15,0.476316,1,0.50053,0,0,0,202092,244280,36480,High FICO
0,0,0,113,0,0,NULL,1,0,0,1.25664,0,0,0,0,0,5236,0,50000,Low FICO
8,0,3,264,1,0,1,4,0,7,0.266057,1,0.688847,0,0,1,7838,10670,35000,Mid FICO
0,0,1,351,1,0,0,0,0,0,0.221,0,0,0,0,0,816,0,24000,Low FICO
8,0,0,104,12,0,2,0,2,14,0.005214,0,0.90152,0,2,4,103227,122633,4000000,Low FICO
7,0,0,276,0,0,8,0,0,12,0.415976,0,0.572932,0,0,0,26884,32561,29000,Mid FICO
8,0,2,130,5,0,0,0,0,4,0.0233415,0,0.713043,0,0,0,820,1150,48840,Mid FICO
13,0,0,102,1,0,0,0,0,18,0.544071,0,0.683106,0,0,0,67488,80657,35000,Mid FICO
2,0,1,205,8,0,1,1,0,2,0.516429,0,0.0660864,0,2,2,1574,6204,28000,Low FICO
0,0,4,309,1,0,0,0,0,0,1.76667,1,0,0,0,0,10600,0,72000,Low FICO
9,0,0,98,2,0,1,0,0,7,0.307,0,0.596893,0,0,0,221782,235018,60000,High FICO
7,2,10,146,3,0,2,4,0,5,0.0606667,3,0.6647,0,5,6,8645,15311,36000,Low FICO
1,0,0,25,11,0,1,0,0,2,0.1788,0,1.19,0,2,2,10828,10733,10000,Low FICO
3,0,1,81,2,0,0,10,0,3,0.616,0,0.53,0,0,9,9660,9466,30000,Low FICO
3,0,3,287,0,0,8,0,0,5,0.187971,1,0.3664,0,0,0,243830,458310,140000,Mid FICO
7,0,5,118,2,0,1,4,0,18,0.1431,0,0.19,0,0,21,64774,64236,40000,Mid FICO
4,0,0,318,0,0,7,0,0,12,0.167564,0,0.657964,0,0,0,47649,63500,38457,High FICO
8,0,0,51,2,0,3,3,1,7,0.219738,0,0.95027,0,8,9,174505,176817,61000,Low FICO
3,0,6,210,3,0,0,4,1,16,0.264828,1,0,0,5,9,66788,56208,29000,Low FICO
1,0,2,81,2,0,1,0,0,1,0.0838,0,0,0,0,0,12173,12700,60000,Low FICO
17,0,0,232,7,0,0,1,0,14,0.257,1,0.75687,0,0,2,305562,317340,120000,Mid FICO
1,0,0,318,5,0,2,1,0,2,0.00857143,2,0.87,2,0,0,11486,15114,35000,Low FICO
7,0,0,50,4,0,2,0,0,25,0.977154,0,0.455167,0,0,1,72016,91078,28000,High FICO
5,0,2,203,1,0,3,28,1,3,1.61311,5,1.1725,0,6,33,22518,17841,54000,Low FICO
5,0,0,117,2,0,2,0,0,5,0.17,0,0.9364,0,0,1,22467,25771,22800,High FICO
3,0,5,69,8,0,2,2,0,1,0.117782,1,0,1,0,0,2098,9265,40040,Low FICO
4,0,2,213,0,0,6,0,0,5,0.0804,0,0.846222,0,0,0,16469,18647,50000,Mid FICO
4,0,0,266,2,0,0,0,0,6,0.106329,0,0.237229,0,0,6,16479,33296,79000,High FICO
1,0,2,125,13,0,0,0,0,5,0.110342,2,0.308235,0,0,0,10206,12448,31000,Mid FICO
5,0,0,75,2,0,5,0,0,6,0.201714,0,0.894255,0,0,0,10845,14745,21000,High FICO
3,0,1,127,4,0,5,2,0,0,0.3978,0,0,0,0,0,1428,0,40000,Low FICO
5,0,0,54,2,0,0,0,0,6,0.6579,0,0.234843,0,0,0,16117,22200,10000,High FICO
0,0,1,33,0,0,9,0,0,0,0.29,0,0,0,0,0,200,0,12000,Low FICO
9,0,0,202,4,0,1,0,0,21,1.15187,0,0.498915,0,1,4,93849,92423,23000,Mid FICO
2,0,4,110,0,0,9,19,0,3,0.19632,0,0,0,9,20,7267,6691,25000,Low FICO
8,0,3,71,1,0,3,0,0,4,0.1608,0,0.911538,0,0,0,5399,20068,40000,Mid FICO
3,0,0,104,3,0,3,0,0,4,0.2805,0,0.865517,0,2,6,16524,32269,24000,Low FICO
0,0,4,161,0,0,23,91,0,0,7.605,0,0,0,19,139,5070,0,8000,Low FICO
21,0,2,120,2,0,1,1,3,9,0.20928,0,0,0,6,19,15380,20240,50000,Low FICO
2,0,0,41,3,0,1,2,0,1,0.0196429,0,0,0,0,4,451,500,33600,Low FICO
7,0,2,193,0,0,10,0,1,2,0.2802,3,0,0,2,3,4928,5147,20000,Low FICO
3,0,0,89,0,0,NULL,0,0,8,0.216856,0,0.807342,0,0,2,170814,182320,55000,High FICO
6,0,0,112,3,0,0,0,0,11,0.286667,0,0.49191,0,0,0,36701,43881,36000,High FICO
4,0,0,175,2,0,0,0,0,10,0.156,0,0.548651,0,0,1,47166,97093,100000,High FICO
3,0,2,232,0,0,16,1,0,3,0.326,1,0.94,0,0,1,5579,4745,42000,Mid FICO
16,0,1,173,4,0,0,0,0,9,0.333818,1,0.924348,0,0,0,32250,36283,33000,High FICO
2,0,2,194,0,0,7,3,0,0,1.2012,0,0,0,0,0,2662,0,30000,Low FICO
0,0,2,56,3,0,3,10,0,0,0.1072,0,0,0,2,10,836,0,30000,Low FICO
13,0,2,116,2,0,1,0,0,14,0.281477,1,0.339482,0,0,0,36934,53559,47000,High FICO
6,0,1,25,0,0,6,8,0,7,0.0444923,0,0.308293,0,8,12,9727,12727,65000,Low FICO
0,0,6,91,3,0,2,3,0,1,1.18255,0,0,0,3,3,10895,9913,11000,Low FICO
4,0,0,71,7,0,1,0,0,3,0.106114,0,0.334667,0,0,0,32960,39949,70000,Mid FICO
1,0,1,257,0,1,NULL,0,0,1,3.552,1,0,0,0,0,2174,3546,500,Low FICO
1,0,1,125,0,0,14,0,0,1,0.327667,0,0,0,0,0,42590,43334,36000,Mid FICO
13,0,1,136,6,0,1,0,1,26,0.300231,0,0.616559,0,3,3,87569,95196,52000,Mid FICO
1,0,0,94,0,0,15,0,0,8,0.192412,0,0.641975,0,0,5,47389,53202,48000,High FICO
5,0,0,335,0,0,9,0,0,5,0.205674,0,0.8788,0,0,1,29146,37682,43000,Mid FICO
4,0,1,101,2,0,2,0,2,4,0.131667,0,0.642308,0,4,7,2985,2300,36000,Low FICO
6,0,0,116,0,0,NULL,0,0,12,0.328889,0,0.633542,0,0,0,28570,43603,32400,High FICO
20,0,0,193,5,0,1,1,1,19,0.698734,0,0.876738,0,16,16,425887,428172,99999,Low FICO
7,0,0,112,1,0,5,0,0,11,0.18189,0,0.224267,0,0,0,12991,21238,20000,High FICO
3,0,2,328,2,0,2,3,0,3,0.216,0,0,0,2,2,9241,8901,20000,Low FICO
0,0,4,85,0,0,NULL,28,0,4,0.1168,0,0,0,12,40,13185,11610,15000,Low FICO
1,0,2,39,1,0,4,1,0,0,0.423771,0,0,0,0,0,618,0,17500,Low FICO
7,0,11,113,4,0,0,0,0,7,0.649883,3,0.805,0,0,0,11140,13306,58000,Mid FICO
5,1,0,345,5,1,1,12,0,13,0.2568,4,1.03,0,0,14,66483,54593,50000,Mid FICO
1,0,1,87,1,0,2,1,0,3,0.274875,0,0.898,0,0,0,18496,26172,32000,Mid FICO
0,0,4,205,3,0,2,1,0,0,1.43305,0,0,0,0,0,5008,0,22450,Low FICO
7,0,0,29,2,0,2,0,0,6,0.177778,0,0.665093,0,0,0,15126,20550,27000,High FICO
2,0,0,39,0,0,10,0,0,2,0.110791,0,0,0,0,0,23221,27913,43000,High FICO
5,0,0,66,2,0,1,0,0,4,2.58,0,0.830746,0,0,0,19037,19477,2200,Mid FICO
1,0,0,425,0,0,NULL,0,0,4,0.1528,0,0.454589,0,0,0,57685,95006,90000,High FICO
8,0,2,147,2,0,5,0,0,9,0.37353,0,0.504097,0,0,1,38169,45493,40000,Mid FICO
5,0,0,95,2,0,4,0,0,5,0.0714783,0,0.985392,0,0,0,3103,3149,23000,Mid FICO
11,0,0,383,1,0,4,30,0,14,0.154957,1,0.956196,0,2,38,52039,67330,115000,High FICO
8,0,0,486,2,0,0,1,0,19,0.179791,0,0.891978,0,0,0,55630,61960,115000,Mid FICO
4,0,0,242,7,0,2,0,0,12,0.259,0,0.779216,0,0,0,251939,339141,48000,High FICO
13,0,1,165,8,0,0,0,1,12,0.213143,0,0.575882,0,1,1,55233,64546,63000,Mid FICO
3,0,0,31,0,1,9,0,0,7,0.302323,1,0.993023,0,2,2,17144,19350,31000,Low FICO
4,0,5,100,1,0,0,45,0,8,1.99286,0,0,0,10,65,66225,52136,42000,Low FICO
0,0,4,93,13,0,0,1,0,0,0.0942,0,0,0,0,0,471,0,60000,Low FICO
2,0,1,110,2,0,0,0,0,5,0.148875,0,0.735726,0,0,0,18654,20655,32000,High FICO
2,0,2,126,1,0,2,0,0,4,0.08599,0,0.701474,0,0,0,9094,17088,60000,Mid FICO
6,0,0,374,1,0,1,0,0,16,0.23504,0,0.487915,0,0,2,444681,496455,75000,High FICO
4,0,2,162,0,0,7,5,0,5,0.0770543,0,0.975172,0,1,15,23078,25821,75500,Mid FICO
9,0,1,133,2,0,1,0,0,11,0.355125,0,0.430905,0,0,2,94631,104834,32000,Mid FICO
2,0,1,30,0,0,16,7,0,0,0.2172,0,0,0,0,7,362,0,20000,Low FICO
0,0,0,239,0,0,9,0,0,0,0,0,0,0,0,0,0,0,27000,Low FICO
5,0,3,107,8,0,4,0,0,7,0.398483,0,0,0,0,1,53460,53105,29000,Mid FICO
3,0,0,56,0,0,NULL,0,0,3,0.132615,0,0.160947,0,0,0,11102,32998,39000,High FICO
2,0,9,376,1,0,1,0,1,2,0.899209,0,0.927368,0,1,1,15007,10824,91000,Low FICO
4,0,0,316,2,0,1,0,0,4,0.0592941,1,0.96,0,0,0,1536,1600,25500,Mid FICO
5,0,1,222,1,0,5,2,0,9,0.21099,0,0.891732,0,0,11,244199,269990,62140,High FICO
4,0,0,206,0,0,6,0,0,11,0.220431,0,0.655045,0,0,0,267771,294495,65000,High FICO
15,0,1,186,2,0,2,0,0,28,2.574,1,0.656975,0,0,0,68717,66596,2000,High FICO
0,0,1,87,0,0,NULL,8,0,1,0.0771429,0,0,0,0,12,7346,16100,42000,Low FICO
5,0,2,86,0,0,6,0,0,14,0.0406071,0,0.504502,0,0,22,368810,371860,140000,Mid FICO
3,0,0,126,0,0,NULL,0,1,10,0.364165,0,0.477323,0,2,8,160785,206522,52000,Mid FICO
8,0,5,323,7,0,0,0,0,14,0.8025,2,0.821364,0,0,0,57205,56700,36000,Mid FICO
13,0,3,195,3,0,1,0,0,13,0.270206,0,0.973548,0,0,1,29438,28229,48000,Mid FICO
5,0,3,127,1,0,0,0,0,12,0.342811,1,0,0,0,0,60546,54294,37000,Mid FICO
5,0,0,24,0,0,7,0,0,5,0.01168,0,0.0885036,0,0,0,6151,69500,75000,High FICO
4,0,1,222,15,0,2,2,0,1,0.439579,0,0,0,0,0,17232,16223,38000,Low FICO
1,0,3,204,1,0,2,1,0,1,0.61104,0,0,0,2,16,21690,24552,25000,Low FICO
0,0,6,97,4,0,0,0,0,0,0.517902,0,0,0,0,0,2529,0,58598,Low FICO
2,0,0,279,5,0,0,0,0,2,0.00705882,0,0.88,0,0,0,704,800,85000,Mid FICO
14,0,5,261,9,0,1,0,0,18,0.364286,0,0.681744,0,0,0,79201,86252,56000,Mid FICO
5,0,2,295,3,0,1,22,0,3,0.0166667,0,0.796667,0,0,24,956,1200,36000,Mid FICO
13,0,0,111,4,0,0,0,0,12,0.265964,0,0.762197,0,0,0,61275,70603,55000,High FICO
7,0,0,247,8,0,0,1,0,13,0.228988,1,0.695947,0,1,1,54073,65592,85000,Mid FICO
2,0,6,74,0,0,15,5,0,2,13.3902,0,0,0,0,4,23066,4750,16000,Mid FICO
2,0,3,170,2,0,1,0,0,2,0.847437,0,0.7,0,0,0,15267,13701,35500,Mid FICO
3,0,3,207,1,0,0,21,0,23,1.75915,0,0.648108,0,0,21,318761,310555,52000,Mid FICO
0,0,4,133,0,0,14,11,0,7,0.978485,2,0.4325,0,6,39,80636,79252,26000,Mid FICO
5,0,2,114,0,0,6,5,0,2,0.2692,0,1.29667,0,3,5,3470,6599,30000,Low FICO
7,0,1,176,2,0,5,0,0,8,0.204923,1,0.593033,0,0,0,33680,40317,26000,Mid FICO
8,0,0,163,4,0,0,0,0,11,0.34064,1,0.450505,0,0,0,83652,110034,75000,High FICO
0,0,3,298,0,0,NULL,1,0,0,2.08992,0,0,0,0,0,4753,0,25000,Low FICO
6,0,4,161,9,1,0,1,0,9,0.116357,3,0.67,0,0,5,88536,87115,49000,Low FICO
1,0,1,77,2,0,1,1,0,0,0,0,0,0,0,0,385,0,24000,Low FICO
13,0,0,56,0,0,6,0,0,3,6.05,0,0.75125,0,0,0,4961,1220,8160,Mid FICO
3,0,1,102,0,0,14,0,0,6,0.175177,0,0.698529,0,0,0,329276,342348,60967,High FICO
8,0,0,31,0,0,13,0,0,5,0.0428571,0,0,0,0,3,11240,11204,7000,Mid FICO
1,1,1,125,2,0,4,0,0,1,0.00810811,1,0.966667,0,0,0,290,300,37000,Low FICO
20,0,0,252,2,0,1,0,0,21,1.58901,1,0.338392,0,0,0,89731,117632,38000,High FICO
3,0,0,174,0,0,21,0,0,6,0.00055675,0,0.503952,0,0,0,15160,33500,6000000,High FICO
3,0,7,123,5,0,2,0,1,3,0.3849,0,1.32333,0,1,1,20718,19179,40000,Low FICO
4,0,0,122,1,0,5,0,0,8,0.127574,0,0.872696,0,0,2,27510,63399,122000,High FICO
2,0,0,27,1,0,5,0,1,2,0.0213542,0,0.361429,0,1,1,253,700,23040,Mid FICO
1,0,4,230,2,0,2,0,0,1,0.015,0,1,0,0,0,154,154,20000,Low FICO
5,0,0,205,0,0,9,0,0,18,0.119814,0,0.0647013,0,0,0,926110,986473,330000,High FICO
3,0,2,342,1,0,3,2,1,2,0.54816,0,0,0,3,4,28103,28200,25000,Low FICO
8,0,0,275,4,0,1,0,1,6,0.18432,1,0.4148,0,1,1,9708,14403,25000,Mid FICO
3,0,0,134,1,0,5,17,0,8,2.56814,3,0,0,7,14,18076,13676,17000,Low FICO
5,0,0,101,1,0,5,0,0,7,0.0866087,0,0.508109,0,0,0,9769,15651,34500,High FICO
4,0,0,227,1,0,1,0,0,1,0.03552,0,0,0,0,0,1525,1525,50000,Mid FICO
3,0,1,164,0,0,11,1,0,2,0.100372,0,0,0,1,4,11209,15204,53800,Low FICO
4,0,1,240,0,1,9,18,0,5,1.17327,1,0,0,12,22,23761,21678,22000,Low FICO
1,0,0,201,3,0,2,1,0,1,0.1164,0,0,0,0,4,16270,16667,30000,Low FICO
0,0,8,279,11,0,0,0,0,0,4.71262,3,0,0,0,0,12512,0,39000,Low FICO
1,0,1,99,4,0,0,0,0,3,0.616571,0,0,0,0,0,34295,33819,21000,Mid FICO
0,0,2,242,8,0,1,0,0,9,0,3,0,0,0,0,0,0,52000,Low FICO
3,0,1,191,0,0,6,3,0,1,0.1944,0,1.524,0,3,3,771,250,25000,Low FICO
8,0,0,23,1,0,1,0,0,6,0.1772,0,0.684776,0,0,0,17823,20037,30000,High FICO
2,0,0,16,1,0,3,0,0,2,0.1608,0,1.01087,0,0,0,6803,10239,20000,High FICO
6,0,2,259,3,0,3,0,0,23,0.0420492,0,0.927708,0,0,0,76104,62676,48800,Mid FICO
4,0,1,148,2,0,2,0,0,4,0.0530323,0,0.837105,0,0,0,3181,3800,31000,Mid FICO
9,0,4,360,0,0,7,17,0,6,0.44925,1,0,0,0,12,19942,22229,32000,Low FICO
2,0,4,115,0,0,10,0,0,2,0.162514,0,0,0,0,0,12946,13323,35000,Low FICO
3,0,0,341,1,0,5,0,0,6,0.402982,0,0.990588,0,1,2,58120,76789,55000,High FICO
11,0,0,172,1,0,5,0,0,13,0.3099,1,0.0481761,0,0,0,55969,72864,50000,High FICO
4,0,4,263,3,0,1,3,0,9,18.2777,2,0.188188,0,0,2,170623,55829,92000,Mid FICO
8,0,1,176,6,0,0,2,0,6,0.303805,0,0.927077,0,0,0,15062,13991,41000,Mid FICO
1,0,0,27,1,0,4,0,0,1,0.0333333,0,0.907143,0,0,0,635,700,9000,High FICO
3,0,6,133,1,0,1,26,0,4,0.4412,0,0,0,12,29,28510,26856,30000,Low FICO
12,0,1,391,4,0,0,0,0,11,0.332354,0,0.721266,0,0,0,15997,20288,39500,Mid FICO
2,0,1,336,0,0,NULL,0,0,3,0.0181818,0,0.0143841,0,0,0,397,27600,33000,Mid FICO
3,0,0,107,1,0,0,0,0,10,0.194444,0,0.520901,0,0,4,46093,72924,54000,High FICO
3,0,2,135,4,0,2,1,0,2,0.74205,0,0.78,0,0,1,9874,2209,80000,Low FICO
6,0,0,58,3,0,3,0,0,7,0.13125,0,0.675833,0,0,1,12484,19433,24960,High FICO
1,0,1,209,2,0,3,0,0,0,1.9948,0,0,0,0,0,4987,0,30000,Low FICO
3,0,0,173,0,0,6,0,0,4,0.16449,0,0.773543,0,0,1,26556,29600,44720,Mid FICO
5,0,0,87,0,0,9,3,0,8,0.31128,0,0.888924,0,0,3,37682,35376,40000,Mid FICO
0,0,2,200,0,0,8,2,0,1,3.00686,0,0,0,0,0,59977,54881,21000,Low FICO
3,0,4,56,0,1,11,17,0,2,1.34814,1,0,0,3,16,16749,8690,23660,Low FICO
5,0,0,62,0,0,9,0,0,7,0.1842,0,0.885333,0,0,0,23640,23322,20000,Mid FICO
4,0,0,308,1,0,0,0,0,7,0.0551294,1,0.313942,0,1,1,553299,697364,170000,Mid FICO
15,0,0,442,0,0,12,0,0,16,0.144764,0,0.46251,0,0,0,38961,81520,110000,High FICO
