accounts_opened_last_24_months,bankruptcies_last_18_months,collections_excluding_medical,credit_history,credit_inquiries_last_6_months,judgements_last_18_months,months_since_most_recent_inquiry,ninety_plus_delinquencies_last_18_months,number_of_accounts_currently_30dpd,open_credit_accounts,pre_loan_debt_to_income,public_records,revolver_utilization,tax_liens_last_18_months,thirty_plus_delinquencies_last_3_months,thirty_plus_delinquencies_last_24_months,total_current_balance,total_high_credit_limit,annual_income,historical_result
9,0,6,217,1,0,2,14,0,2,1.16423,1,0,0,3,16,27543,67800,52000,420
3,0,0,85,2,0,3,0,0,4,0.19008,0,0.608242,0,0,1,17132,21632,25000,1810
1,0,5,111,1,0,5,4,0,1,4.16727,0,0,0,3,6,10968,11011,1100,300
2,0,5,93,0,0,7,36,0,3,0.268457,1,0,0,3,92,60919,66035,35000,770
18,0,0,56,4,0,0,0,0,11,0.722725,0,0.189,0,0,0,26476,27834,12000,2310
3,0,0,41,11,0,1,0,0,6,0.322532,0,0.632353,0,0,0,32557,38199,26416,2200
4,0,0,47,1,0,3,4,0,1,4.00708,0,0,0,0,2,9799,924,13000,170
6,0,0,22,3,0,0,0,0,5,0.222667,0,0.8896,0,0,0,24649,25971,45000,1840
2,0,9,115,5,0,4,0,0,3,0.28651,1,0.552353,0,0,0,1619,1700,31580,1290
3,0,2,110,12,0,0,0,0,3,1.05053,0,0,0,0,0,3020,3171,1999,1250
5,0,0,37,0,0,9,0,0,5,0.1509,0,0.717471,0,1,1,22557,25725,40000,1660
2,0,0,121,0,0,null,0,0,5,0.097933,0,0.162181,0,0,0,19632,59922,60911,2720
1,0,0,139,1,0,3,4,0,7,0.244038,0,0.678736,0,0,11,60374,62034,41600,1900
4,0,1,103,0,0,12,1,1,4,0.322,0,1.03167,0,6,15,8092,6864,24000,540
8,0,3,144,1,0,5,0,0,9,0.228279,0,0.954471,0,0,0,34500,38006,43000,1210
2,0,3,122,2,0,1,5,1,9,1.31789,0,0.768421,0,9,20,92188,98779,49024,840
2,0,1,134,0,0,null,1,0,1,0.6756,0,0.996667,0,0,0,1963,300,30000,630
4,0,0,82,0,0,15,0,0,11,0.406245,0,0.0167508,0,0,0,64168,130254,47000,3370
6,0,4,100,1,0,0,7,0,5,1.30712,0,0,0,8,28,28464,26472,26000,630
1,0,1,232,1,0,4,1,0,1,0.0797333,0,0,0,0,0,899,889,45000,260
3,0,1,340,2,0,1,1,0,7,0.0878,0,0.790138,0,1,13,5602,6976,60000,1420
6,0,2,184,1,0,2,160,0,0,6.9688,0,0,0,0,228,8711,0,15000,70
4,0,4,162,3,0,2,1,0,5,0.218632,2,0,0,0,0,9738,10072,22000,1160
0,0,2,361,0,0,null,0,0,2,0.431864,0,0,0,1,18,52413,44273,44000,760
1,0,0,13,0,0,10,0,0,0,0,0,0,0,0,3,0,0,18762,990
5,0,4,318,7,0,0,0,0,9,0.257082,1,0.863931,0,0,1,50253,71867,85000,1830
9,0,0,206,1,0,3,0,0,6,0.0764103,0,0.453971,0,1,1,346642,367412,97000,2330
1,0,1,51,0,0,9,0,0,1,0.0123406,0,0.884,0,0,0,442,500,24310,940
2,0,9,137,3,0,0,0,0,2,86.1692,0,0.933333,0,0,0,18910,14575,1300,1350
1,0,1,262,1,0,4,0,0,2,0.1475,0,0.62,0,0,0,7172,13603,24000,2030
13,0,1,42,4,0,0,5,1,8,4.6926,0,1.28333,0,1,6,31095,29056,6000,960
14,0,5,199,6,0,0,0,0,15,0.17071,1,0.429561,0,0,0,126362,180737,155000,1900
1,0,2,218,0,0,8,6,0,0,0.0252857,0,0,0,0,7,1879,0,28000,1290
0,0,1,57,26,0,0,0,0,0,0.4526,0,0,0,0,0,2263,0,60000,360
1,0,3,301,0,0,9,2,0,1,0.290727,4,0,0,3,8,14255,15706,22000,170
0,0,1,67,1,0,5,0,0,0,2.0912,0,0,0,0,0,2614,0,15000,290
5,0,1,328,9,0,1,0,0,3,2.583,0,0.718,0,0,0,59098,53475,40000,1830
4,0,1,184,0,0,12,4,0,2,0.1664,1,0,1,0,0,2572,3887,75000,190
1,0,1,107,2,0,1,0,0,1,0.597,0,0,0,0,0,16589,15992,12000,690
0,0,2,52,1,0,4,1,0,0,0.0993103,0,0,0,0,0,353,0,29000,180
0,0,4,186,1,0,4,12,0,1,1.11144,0,0,0,3,16,3530,0,14400,260
3,0,0,104,4,0,0,0,0,4,0.0936,0,0.383148,0,0,0,45407,59695,40000,2860
14,0,0,66,0,0,6,2,0,17,0.896119,0,0.706919,0,3,4,70814,74194,31000,1230
7,0,2,170,2,0,1,1,0,4,0.0486779,1,1.0104,0,0,2,12742,12898,41600,1410
1,0,1,281,2,0,1,1,0,5,0.3292,1,0.576075,0,0,10,9152,14882,60000,1400
2,0,2,155,9,0,1,0,0,1,1.33056,0,0,0,0,0,2772,250,25000,350
2,0,0,326,1,0,4,7,0,3,0.07185,2,1.124,0,1,11,20509,25239,80000,1010
1,0,7,152,4,0,4,10,0,12,0.478364,0,0,0,0,16,45186,32095,22000,1240
2,0,0,18,0,0,6,0,0,2,0.059,0,0.992174,0,0,2,2282,2300,12000,1150
2,0,0,198,0,0,13,0,0,6,0.259902,2,0.856593,0,0,4,17791,46226,41000,2050
3,0,2,173,0,0,8,0,0,6,0.318316,2,0.842022,0,0,3,93382,101922,57000,1650
6,0,0,216,7,0,2,0,0,24,0.907392,0,0.38687,0,0,1,222190,214045,48500,2130
1,0,3,51,1,0,1,0,0,1,0.118656,0,0,0,0,0,9888,9888,25000,1040
2,0,0,246,2,0,0,0,0,4,0.382867,0,0,0,0,0,10723,10823,9000,2460
9,0,8,125,9,0,0,5,1,4,1.27629,0,1.0075,0,4,10,13843,16322,42000,200
5,0,0,124,2,0,3,7,2,4,1.3272,0,0.399273,0,5,7,25183,30753,20000,640
6,0,0,232,1,0,3,0,0,12,0.102718,0,0.640103,0,0,0,94861,123580,180000,2480
1,0,0,282,1,0,2,4,0,20,0.176,0,0.583636,0,0,10,296346,339724,45000,1960
1,0,2,109,0,0,null,0,0,1,1.14206,0,0,0,0,0,15081,11750,35000,1360
7,0,0,187,0,0,null,0,0,14,0.376443,0,0.614529,0,0,0,264754,325724,62800,1910
0,0,1,189,0,0,null,2,0,6,0.642791,0,0,0,5,21,34324,37265,25800,750
5,0,0,193,3,0,4,0,1,7,0.164857,0,0.475517,0,2,13,14699,17166,42000,1530
13,0,0,91,6,0,0,0,0,14,0.446462,0,0.551259,0,0,0,63183,81186,39000,1740
2,0,0,10,5,0,1,0,0,2,0.015,0,0.968889,0,0,0,8468,8475,20000,1320
4,0,6,111,2,0,2,67,1,1,2.34107,0,0,0,1,73,22363,10735,26880,0
4,0,0,103,2,0,0,0,0,14,0.835558,0,0,0,0,0,343248,339520,63722,2140
11,0,0,57,3,0,0,0,0,15,0.526,0,0.742089,0,0,0,112063,125917,30000,1580
5,0,1,100,1,0,4,1,0,7,0.25652,0,0.85197,0,0,9,46466,53582,59800,1330
4,0,5,289,1,2,5,2,1,3,0.70365,4,0,0,1,3,63709,62749,80000,450
2,0,5,210,1,0,2,1,0,0,0.32256,0,0,0,0,0,2203,0,50000,690
6,0,0,65,3,0,0,0,0,5,0.087,0,0.451111,0,0,1,3812,4800,20000,1960
7,0,0,136,1,0,4,0,0,18,0.298964,0,0.285811,0,0,0,98702,146135,75000,2800
6,0,0,412,1,0,4,0,1,7,0.316457,0,0.706667,0,3,4,29524,36917,35000,1460
1,0,0,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1800,1810
2,0,5,164,4,0,1,3,0,3,0.1599,1,0.3675,0,0,14,9840,13699,40000,1060
0,0,1,183,0,0,15,1,0,1,4.32869,0,0,0,0,0,19468,8601,31000,1360
2,0,1,294,0,0,14,0,0,2,0.216706,0,0.91225,0,0,0,26620,30421,34000,1770
11,0,0,207,0,0,7,0,0,6,0.153951,1,0.759007,0,0,0,48138,52716,82000,2160
3,0,4,213,0,0,6,1,0,2,0.125486,1,0,0,2,2,7267,536,35000,500
1,0,0,135,0,0,10,0,0,6,0.1496,0,0.311429,0,0,3,24541,36488,45000,2320
1,0,1,96,4,0,0,0,0,4,0.177163,0,0.303333,0,0,0,14512,19081,34680,2150
1,0,4,204,8,0,2,0,0,1,0.384264,0,0,0,0,0,13650,12963,25420,1070
9,0,0,158,6,0,1,0,0,10,0.305263,0,0.0691321,0,0,0,221166,267226,114000,3410
7,0,0,65,1,0,5,0,1,7,0.157785,0,0.487379,0,1,1,60245,98676,80000,1670
1,0,0,100,1,0,5,0,0,1,0,0,0,0,0,0,105924,106043,30000,1910
3,0,0,176,3,0,2,0,0,9,0.56915,0,0.819174,0,0,0,158415,183989,48000,2530
5,0,0,99,2,0,0,0,0,9,0.163867,0,0.75675,0,0,0,97952,101294,49000,2280
4,0,0,339,3,0,2,0,0,4,0.0100144,1,0.509773,0,0,0,2243,4400,139000,1730
11,0,0,277,3,0,0,0,0,11,0.425413,0,0.903146,0,0,0,65832,77432,47000,2020
0,0,2,212,0,0,10,0,0,0,0.77472,0,0,0,0,0,4842,0,75000,540
22,0,0,328,1,0,4,0,0,26,0.277,2,0.575342,0,0,0,371389,441861,96000,2160
4,0,2,119,1,0,5,1,0,3,0.211543,2,0.992863,0,0,0,3031,2605,35000,720
1,0,6,123,0,0,6,0,0,4,12.46,2,0,0,2,2,76159,80123,1200,740
9,0,1,101,0,1,11,83,0,2,0.6402,1,0,0,19,99,31917,32703,40000,60
2,0,0,121,1,0,0,0,0,2,0.0141818,0,0.919333,0,0,0,5516,6000,55000,2340
7,0,6,245,3,0,0,0,0,3,0.107127,0,0,0,0,0,6221,13109,55000,1200
4,0,0,55,0,0,12,0,0,6,0.37008,0,0.14127,0,0,0,20128,34570,25000,2890
1,0,2,140,0,0,21,0,0,0,0.3456,0,0,0,0,0,1008,0,35000,1130
3,0,0,109,1,0,1,0,0,4,0.0827077,1,0.536,0,0,0,17454,25021,65000,1760
7,0,0,209,0,0,8,0,0,25,0.556111,0,0.644422,0,0,0,67279,72914,47000,2500
8,0,1,143,3,1,1,0,0,8,0.0894533,1,0.541122,0,0,0,19312,25104,90000,1830
4,0,0,100,3,0,0,0,0,2,0.0379034,0,0.9885,0,0,0,9885,10000,72500,2050
5,0,0,87,1,0,0,0,0,5,0.187733,0,0.453684,0,0,0,33128,38009,45000,2540
5,0,0,311,1,0,5,0,0,9,0.1521,0,0.716168,0,0,0,350826,372920,80000,2590
9,0,0,66,1,0,0,0,0,13,0.015,0,0.05,0,0,0,38850,40750,2000,2870
20,1,0,116,2,0,1,0,0,4,0.0241333,1,0.552353,0,2,4,3240,5100,90000,570
7,0,0,298,7,0,2,0,0,8,0.133986,0,0.892814,0,0,2,113406,115376,145000,1790
4,0,1,320,4,0,3,0,0,4,0.353727,0,0.29,0,0,0,50045,52417,44000,1880
6,0,5,187,4,0,1,0,0,10,1.7254,0,0.569474,0,0,5,55542,47536,85000,1710
3,0,0,50,8,0,0,0,0,3,0.0497123,0,0.160833,0,0,0,2456,3714,34760,2110
11,0,0,181,4,0,0,0,0,8,0.05976,0,0.10806,0,0,0,36771,63235,150000,2590
4,0,0,191,0,0,17,0,0,4,0.039375,0,0.470748,0,0,0,231061,244200,52000,3180
7,0,0,129,3,0,0,0,0,9,0.508651,0,0.697683,0,0,0,43448,58122,32250,2350
8,0,4,151,2,0,2,0,0,29,0.273046,3,0.378803,0,1,2,147902,146071,130000,1460
3,0,2,89,2,0,1,0,0,5,5.77646,0,0,0,0,0,75090,75295,7000,1330
14,0,0,187,0,0,8,0,0,24,0.271579,0,0.780364,0,0,0,195786,222609,95000,2370
4,0,2,63,2,0,1,1,0,3,1.0368,0,0,0,0,0,19247,21197,5000,1390
33,0,2,161,14,0,0,0,0,14,0.336051,0,0.831665,0,0,0,52905,58690,47000,1550
4,0,1,109,0,0,8,0,2,5,0.414462,1,0.932857,0,6,9,34490,43430,32500,880
8,1,0,186,7,0,0,0,0,18,0.460833,2,0.751286,0,0,7,82404,73932,54000,1780
5,0,1,212,4,0,1,0,0,3,0.1254,0,0,0,0,0,1491,1491,20000,1270
3,0,3,279,2,0,1,10,0,7,2.3286,0,0.993333,0,2,10,42591,37391,60000,1300
3,0,10,88,4,0,0,15,0,5,3.05772,3,1.01204,0,2,18,19848,10253,60000,280
5,0,0,87,0,1,8,0,0,7,0.1938,1,0.71965,0,0,1,11813,28686,40000,2000
7,0,0,120,3,0,3,0,0,8,0.175418,0,0.356588,0,0,0,225357,268922,55000,3360
0,0,0,98,0,0,9,78,0,8,0.22752,0,0.701149,0,6,97,42569,54239,50000,1210
1,0,0,384,0,0,null,0,0,2,0.00666667,0,0.318,0,0,0,26952,91500,45000,2430
1,0,6,63,1,0,5,3,0,3,0.171562,0,0.17,0,3,14,17517,21471,38400,890
0,0,5,229,1,0,4,20,0,0,0.369639,0,0,0,0,18,1879,0,61000,200
2,0,0,28,0,0,6,0,0,2,0.294,0,1.012,0,0,0,14561,15247,14000,1840
4,0,1,102,9,0,0,0,0,7,0.472364,0,0.592917,0,0,0,45523,57408,22000,1780
2,0,0,149,0,0,11,0,0,5,0.0434,0,0.209682,0,0,0,109013,126762,120000,3270
2,0,3,76,0,0,null,9,0,4,0.252069,0,0,0,0,21,18706,31552,24523,990
2,0,1,162,2,0,1,10,0,4,0.318186,2,0.907089,0,1,17,37461,36153,45167,860
1,0,2,181,2,0,1,0,0,1,0.206483,0,0,0,1,1,21977,22435,29000,670
3,0,0,225,1,0,3,0,0,6,0.0898286,0,0.67505,0,0,0,225542,241630,105000,2560
5,0,1,207,1,0,2,0,0,15,0.126982,1,1.02087,0,0,5,51302,52267,55000,1530
1,0,5,286,1,0,1,32,0,4,1.57008,0,0,0,3,44,155399,147708,50000,740
6,0,0,184,5,0,0,0,0,22,0.213321,0,0.387382,0,0,0,108456,176580,117000,2410
4,0,0,123,0,0,13,0,0,7,0.06486,0,0.479405,0,2,5,6122,12770,45000,1870
9,0,1,181,6,0,0,2,0,8,0.0257538,0,0.115867,0,1,5,15942,92601,130000,1910
4,0,1,163,3,0,3,0,0,5,0.039375,0,0.790556,0,0,0,240523,244208,160000,2120
2,0,4,148,0,0,null,0,0,1,2.32514,1,0,0,1,1,21953,15967,21000,750
12,0,0,98,0,0,15,0,0,11,0.2604,0,0.216634,0,0,0,165970,195010,30000,2520
11,0,0,84,12,0,0,0,0,10,0.22488,0,0.262698,0,0,2,38841,43293,50000,2130
8,0,1,192,0,0,13,0,0,12,0.132216,0,0.631597,0,0,0,12254,16638,37525,2020
1,0,4,232,0,0,null,0,0,10,0.000916121,0,0.240193,0,0,3,16436,43154,5881318,2130
5,0,0,32,1,0,0,0,0,7,0.2856,0,1.0124,0,0,0,14907,15112,20000,1700
3,0,0,414,2,0,0,0,0,10,0.225303,2,0.763333,0,0,30,266652,279704,89000,1880
9,0,0,123,1,0,4,0,0,18,0.50268,0,0.501574,0,0,0,58519,85971,31973,1900
3,0,1,74,2,0,0,0,0,1,0.0328,0,0.206,0,0,0,2060,10000,15000,1240
7,0,1,94,3,0,1,0,0,7,0.086069,0,0.55037,0,0,0,4458,8100,29000,1750
10,0,0,258,3,0,1,10,1,8,1.87777,2,0.909524,0,4,7,31608,21420,22000,550
2,0,0,27,0,0,7,2,0,1,0.132298,0,0,0,0,0,3165,1886,121000,650
2,0,5,279,2,1,1,22,0,3,0.257537,3,0,0,6,23,15235,16651,49200,660
1,0,3,58,3,0,1,0,0,3,0.76272,0,0.756667,0,0,0,14602,23830,15000,1190
2,0,3,173,1,0,4,34,0,13,1.18257,0,0,0,4,54,71423,65747,24960,790
1,0,0,122,0,0,null,0,0,3,0.0291,0,0.823636,0,0,0,85307,88960,40000,1340
1,0,0,514,1,0,0,0,0,5,0.0664286,0,0.190423,0,0,0,8862,104148,56000,3670
1,0,2,260,1,1,0,1,0,0,1.55958,1,0,0,0,0,8313,0,56800,160
10,0,6,186,8,0,1,0,0,9,0.17056,0,0.882326,0,0,20,42005,43221,150000,1660
6,0,4,334,6,0,1,0,0,8,2.33051,3,0.331185,0,0,2,64257,70026,101900,1470
1,0,0,75,0,0,null,0,0,1,0.00626087,0,0.283333,0,0,0,85,300,28750,2950
4,0,3,267,2,0,0,1,0,12,0.31899,0,0.826571,0,0,0,25180,30312,51500,1680
1,0,1,301,2,0,1,0,0,1,0.0168,1,0,0,1,13,1270,1676,50000,670
1,0,2,66,0,0,9,0,0,0,1.27,0,0,0,0,0,1016,0,9600,370
3,0,2,41,0,0,9,0,0,1,1.01217,0,0,0,0,0,2576,742,23000,650
11,0,0,199,3,0,1,0,0,16,0.455529,0,0.6375,0,0,0,49969,76017,51000,1920
8,0,0,76,4,0,0,0,0,23,0.1528,0,0.622259,0,0,1,230270,239318,60000,2070
3,0,0,77,0,0,6,0,0,5,0.238491,0,0.46,0,0,0,32885,41961,34000,2460
3,0,8,333,1,3,3,60,0,18,0.39165,6,1,0,45,60,56533,49137,80000,20
0,0,0,385,0,0,null,0,0,7,0.1528,0,0.868541,0,0,3,45080,45579,60000,2250
4,0,0,352,0,0,12,0,0,9,0.12015,0,0.452683,0,0,0,293146,413678,160000,2800
10,0,0,109,2,0,0,0,0,12,0.811102,0,0.249731,0,0,2,147679,316402,24500,2560
2,0,2,64,1,0,1,2,0,2,11.5125,0,0.9665,0,5,9,3623,2000,1600,200
2,0,2,89,2,0,1,2,1,9,0.928005,0,0,0,3,28,26543,21605,20000,860
7,0,1,94,3,0,0,1,0,8,0.1575,0,0.884936,0,0,0,21385,23221,40000,1440
8,0,5,122,21,0,1,0,4,9,0.209018,2,1.00538,0,6,6,30066,33587,55000,150
2,0,2,105,0,0,8,1,0,1,2.22277,0,0,0,0,0,18375,16345,13000,550
4,0,0,316,1,1,0,0,1,7,0.212,2,0.502121,0,3,5,88224,101855,33000,1690
10,0,0,172,2,0,1,0,0,13,0.288882,0,0.715101,0,0,0,39427,47334,49000,2180
4,0,1,76,4,0,0,3,0,8,0.420187,0,0.818705,0,0,15,14758,14168,32100,1190
4,0,0,255,3,0,0,0,0,6,0.0684951,1,0.618756,0,0,0,29337,35893,82000,1840
0,0,0,97,0,0,null,0,0,5,0.120375,0,0.150476,0,0,0,6932,20928,32000,3450
2,0,0,329,2,0,1,0,0,7,0.166235,2,0.761386,0,0,4,56799,58079,102000,1400
5,0,1,211,2,0,1,0,0,3,0.4645,1,0,0,0,0,17071,24625,24000,1430
1,0,3,252,0,0,6,9,0,2,26.3377,0,0,0,3,23,25736,27569,308,540
2,0,0,83,1,0,2,0,0,5,0.333333,0,0.648921,0,0,0,46626,72404,39636,2580
2,0,0,14,1,0,5,3,0,2,0.026087,0,1.365,0,6,7,819,600,23000,230
3,0,3,21,5,0,0,3,0,2,8.66,0,1.4,0,3,4,17687,17766,1200,140
0,0,0,52,3,0,1,1,0,2,1.42441,0,1.03926,0,4,16,17275,21115,24726,470
7,0,0,204,5,0,0,0,0,7,0.101143,0,0.261955,0,0,5,11350,24705,70000,1810
6,0,0,45,2,0,5,0,0,8,0.20679,0,0.705069,0,0,3,21562,23492,20000,1800
13,0,3,210,6,0,1,0,0,5,0.14808,1,0.830811,0,0,1,3363,3850,50000,1120
2,0,0,109,0,0,null,0,0,18,0.31125,0,0.650116,0,0,0,40486,48530,28800,2200
6,0,0,37,0,0,null,0,0,6,2.63558,0,1.007,0,0,0,31841,28713,20844,1830
5,0,0,267,2,0,1,0,0,4,1.81823,0,0.546667,0,0,0,115590,110005,52000,1940
0,0,2,297,3,1,2,0,0,1,0.0852,2,0,0,3,7,4429,4979,40000,0
1,0,11,185,1,0,3,2,1,3,0.108,0,0.409382,0,3,7,11906,13601,35000,190
9,0,0,69,1,0,5,0,0,17,0.00961538,0,0.992,0,0,0,40180,40188,31200,1480
4,0,5,357,3,0,1,0,0,4,0.487,1,0.614444,0,0,0,1997,1800,24000,1210
5,0,0,128,0,0,8,0,0,12,0.376,0,0.722432,0,0,0,233899,262195,45000,2470
17,0,2,145,21,0,0,0,0,16,0.374235,0,0.682353,0,0,0,23023,25858,40000,1520
1,0,0,22,0,0,11,0,0,1,0.389,0,0,0,0,0,10739,12035,12000,2280
2,0,0,89,2,0,0,0,0,13,0.195925,0,0.902667,0,0,0,53190,54177,37300,2420
10,0,0,107,2,0,1,0,1,20,0.681702,0,1.04815,0,2,3,105071,102944,47000,1170
0,0,2,135,0,0,17,1,0,1,0.640421,1,0,0,0,10,25699,23713,38000,800
16,0,0,76,1,0,3,0,0,14,0.311025,0,0.135358,0,0,0,144805,175570,27999,2670
2,0,0,100,0,0,16,5,0,4,0.6522,0,0.708214,0,0,10,12722,10300,12000,1740
5,0,0,20,3,0,1,2,0,5,0.133621,0,0.1752,0,2,2,13982,16101,36641,900
3,0,0,97,1,0,1,0,0,3,0.28334,0,0.573333,0,0,15,13339,13469,15000,1780
17,0,0,249,4,0,0,2,0,22,0.182639,0,0.357092,0,0,6,17301,37769,57400,2030
4,0,0,189,1,0,3,0,0,3,0.0290323,5,0.920645,0,0,1,1427,1550,31000,1160
1,0,0,178,0,0,19,0,0,0,4.69655,0,0,0,0,3,11350,0,29000,490
10,0,0,91,0,0,null,0,0,6,0.10545,0,0.309395,0,0,0,28001,55000,70000,2940
5,0,1,78,3,0,1,0,0,5,0.189,0,0.669474,0,0,0,9922,14338,20000,1890
3,0,3,113,8,0,1,17,0,6,0.28752,1,0.195769,0,2,21,21420,25109,25000,1650
7,0,1,138,2,0,3,0,0,8,0.317469,0,0.695449,0,0,0,33117,36582,35360,2000
11,0,1,218,3,0,1,0,0,20,0.487157,0,0.876141,0,0,0,236184,289131,49800,2030
3,0,0,71,1,0,5,0,0,3,0.0971429,0,0.442667,0,0,0,14691,20597,42000,1940
2,0,0,67,1,0,3,0,0,2,0.0564,0,0.694118,0,2,2,4682,5100,80000,550
2,0,5,147,0,0,7,1,0,1,0.1419,0,0,0,0,0,22897,19931,40000,900
3,0,0,205,1,0,4,0,0,7,0.196,1,0.607446,0,0,0,174066,195349,48000,2140
2,0,0,59,0,0,null,0,0,1,0.0336,0,0,0,0,0,2076,5000,55000,2530
0,0,4,159,0,0,7,1,0,2,5.694,0,0,0,0,0,36569,24338,30000,1040
27,0,1,316,11,0,0,0,0,18,0.27424,2,1.03813,0,0,0,33618,24971,52000,1500
6,0,6,217,3,0,1,0,0,6,0.0276641,0,0.505416,0,0,0,3033,6001,65500,1190
3,0,0,115,3,0,0,0,0,10,0.266276,0,0.66986,0,0,0,34653,50753,58000,2190
6,0,4,145,5,0,1,0,0,8,0.0874286,0,0.950671,0,0,4,18553,26632,70000,1020
3,0,5,82,1,0,3,1,0,1,0.3392,0,0,0,3,3,1399,660,30000,140
1,0,0,195,0,0,null,0,0,1,0.253423,0,0,0,0,0,10588,15762,23297,1330
5,0,2,413,7,0,0,7,0,8,0.7996,0,0,0,8,16,139834,118136,30000,480
6,0,2,127,1,0,0,0,0,10,0.440161,0,0.809583,0,0,0,195367,236196,38600,1940
0,0,4,89,0,0,8,2,0,1,0.388246,0,0,0,0,0,2103,13113,65000,640
2,0,2,112,3,0,3,25,0,5,10.4697,0,0,0,0,30,27625,16000,11000,960
1,0,1,54,1,0,5,0,0,4,0.282,0,0,0,0,17,20190,25145,16000,1220
3,0,0,130,0,0,10,1,0,6,0.172865,0,0.214072,0,0,0,59867,71418,37000,1400
6,0,0,65,2,0,4,0,0,12,0.284034,0,0.522273,0,0,0,27315,27650,32000,2180
8,0,3,312,0,0,12,0,0,11,0.547733,1,0.347615,0,0,0,29500,53684,45000,1640
4,0,0,55,0,0,9,1,4,7,0.426928,0,0.916104,0,9,9,150571,147854,32000,340
3,0,9,242,0,0,8,92,0,4,0.742235,0,0.7975,0,0,92,76671,59615,34000,1020
18,0,0,339,10,0,0,4,0,19,0.985927,3,0.435905,0,0,9,72780,99797,83984,1980
3,0,0,126,5,0,3,0,0,4,0.137558,0,0.900909,0,0,0,64032,68096,95000,2090
4,0,1,99,2,0,3,0,0,5,0.07632,0,0.475,0,0,0,6383,8300,25000,1120
6,0,0,328,0,0,null,0,0,7,0.147529,0,0.131091,0,0,0,30812,112157,85000,2830
2,0,2,217,3,0,2,0,0,2,0.156,0,0,0,0,0,12619,18788,40000,1380
4,0,0,105,13,0,0,0,0,6,0.107309,0,0,0,0,0,55568,65082,132850,3050
3,0,4,229,4,0,0,0,0,8,1.92255,0,0.272,0,0,0,46288,37438,40000,1580
1,0,0,239,0,0,null,0,0,7,0.167027,0,0.161882,0,0,0,47370,104500,113100,3190
1,0,6,316,7,0,3,0,0,1,0.130909,1,0.906,0,0,0,894,500,44000,1060
2,0,0,195,0,0,13,0,0,4,0.1203,0,0.788302,0,0,0,17156,20300,40000,1470
1,0,0,24,0,0,14,1,0,0,1.08738,0,0,0,0,0,1178,0,13000,510
14,0,0,179,10,0,0,1,0,16,0.638462,0,0.517704,0,0,0,73532,98464,73000,1870
1,0,1,375,0,0,14,1,0,0,2.57314,1,0,0,0,0,3002,0,14000,450
0,0,1,66,2,0,0,1,0,0,0.622154,0,0,0,0,0,2022,0,39000,270
13,0,0,253,3,0,2,0,0,18,0.1549,1,0.710429,0,0,4,93245,111440,120000,1760
3,0,0,298,2,0,0,0,0,8,0.0575,1,0.919807,0,0,2,9520,10350,72000,1770
4,0,0,250,0,0,null,0,0,4,0.00289765,0,0.0217934,0,0,0,2321,106500,340000,3530
5,0,0,62,0,0,15,0,0,15,0.25,0,0.0363725,0,0,0,36179,46151,24000,3110
5,0,0,122,6,0,1,3,0,4,3.902,0,0.174615,0,2,3,32710,46277,42000,900
13,0,0,321,2,0,1,0,0,10,0.2451,3,0.567246,0,0,0,34615,37905,40000,1780
1,0,1,338,1,0,3,2,0,10,3.12307,0,0,0,0,0,74970,57500,43000,1670
2,0,1,219,1,0,5,3,0,1,0.1188,1,0,0,0,0,1286,1010,30000,470
0,0,5,236,1,0,3,1,1,1,1.66556,0,0,0,1,5,138769,145077,39900,990
15,0,0,319,8,0,1,0,0,13,0.283125,0,0.722172,0,1,1,25080,27264,32000,1390
24,0,0,258,3,0,0,0,0,21,0.297667,1,0.593516,0,0,0,340607,365484,72000,1870
3,0,1,458,3,0,0,9,0,7,7.88337,0,0.76736,0,0,8,44766,67300,19000,1270
0,0,0,505,0,0,null,0,0,2,0.12,0,0.805745,0,0,0,7725,9700,25200,2710
11,0,0,270,1,0,3,0,0,16,0.251322,0,0.462396,0,0,5,247091,262312,88000,2380
6,0,0,251,3,0,5,0,1,18,0.359625,0,0.932987,0,3,5,114213,111059,32000,1070
11,0,2,236,9,0,0,0,0,13,0.0153846,3,0.884348,0,0,0,39132,39244,39000,1430
6,0,0,302,7,0,0,3,1,6,0.23376,0,0.471349,0,9,10,8675,21586,50000,1420
1,0,2,96,1,0,2,0,0,1,0.108185,0,0,0,0,0,21535,15811,65000,880
5,0,3,352,4,0,0,0,0,9,0.101815,0,0.932167,0,0,0,33318,36955,107000,1510
9,0,3,352,2,0,1,0,0,9,0.41979,1,0,0,0,0,27986,27986,20000,1300
8,0,0,84,5,0,0,0,0,19,0.245191,0,0.604273,0,0,0,105524,120435,69000,2340
1,0,2,261,0,0,7,0,0,2,0.0668,1,0.509333,0,0,0,4173,9203,60000,1860
2,0,1,206,0,0,13,1,0,2,0.145385,0,1.14,0,3,4,17456,21200,26000,710
4,0,5,92,1,0,2,3,0,9,0.809723,0,0.966667,0,0,0,43075,36977,65000,1220
3,0,2,98,0,0,21,15,0,7,0.0504,0,0.846667,0,15,33,21502,33189,55000,620
2,0,2,195,0,0,null,0,0,2,0.204429,0,0,0,0,0,17347,18086,28000,1180
7,0,0,204,1,0,2,0,0,9,0.3288,0,0.785686,0,0,0,44695,47693,45000,1820
6,0,2,171,2,0,3,0,0,6,3.77538,2,0,0,0,0,27041,26000,2600,1170
